"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"860Z200US41071","ZCTA5 41071","19796",
"860Z200US41073","ZCTA5 41073","5548",
"860Z200US41074","ZCTA5 41074","5703",
"860Z200US41075","ZCTA5 41075","17517",
"860Z200US41076","ZCTA5 41076","17440",
"860Z200US41080","ZCTA5 41080","1805",
"860Z200US41083","ZCTA5 41083","1301",
"860Z200US41085","ZCTA5 41085","857",
"860Z200US41086","ZCTA5 41086","2225",
"860Z200US41091","ZCTA5 41091","24820",
"860Z200US41092","ZCTA5 41092","3771",
"860Z200US41093","ZCTA5 41093","2773",
"860Z200US41094","ZCTA5 41094","14480",
"860Z200US41095","ZCTA5 41095","3602",
"860Z200US41097","ZCTA5 41097","7259",
"860Z200US41098","ZCTA5 41098","1917",
"860Z200US41101","ZCTA5 41101","18559",
"860Z200US41102","ZCTA5 41102","21101",
"860Z200US41121","ZCTA5 41121","1631",
"860Z200US41124","ZCTA5 41124","976",
"860Z200US41129","ZCTA5 41129","9331",
"860Z200US41132","ZCTA5 41132","414",
"860Z200US41135","ZCTA5 41135","223",
"860Z200US41139","ZCTA5 41139","8371",
"860Z200US41141","ZCTA5 41141","2216",
"860Z200US41142","ZCTA5 41142","34",
"860Z200US41143","ZCTA5 41143","14153",
"860Z200US41144","ZCTA5 41144","9861",
"860Z200US41146","ZCTA5 41146","392",
"860Z200US41149","ZCTA5 41149","519",
"860Z200US41159","ZCTA5 41159","530",
"860Z200US41164","ZCTA5 41164","12231",
"860Z200US41166","ZCTA5 41166","752",
"860Z200US41168","ZCTA5 41168","2993",
"860Z200US41169","ZCTA5 41169","5589",
"860Z200US41171","ZCTA5 41171","4708",
"860Z200US41174","ZCTA5 41174","1039",
"860Z200US41175","ZCTA5 41175","5378",
"860Z200US41179","ZCTA5 41179","7364",
"860Z200US41180","ZCTA5 41180","1118",
"860Z200US41181","ZCTA5 41181","34",
"860Z200US41183","ZCTA5 41183","1508",
"860Z200US41189","ZCTA5 41189","2194",
"860Z200US41201","ZCTA5 41201","276",
"860Z200US41203","ZCTA5 41203","473",
"860Z200US41204","ZCTA5 41204","493",
"860Z200US41214","ZCTA5 41214","536",
"860Z200US41216","ZCTA5 41216","1390",
"860Z200US41219","ZCTA5 41219","2081",
"860Z200US41222","ZCTA5 41222","2594",
"860Z200US41224","ZCTA5 41224","5655",
"860Z200US41226","ZCTA5 41226","245",
"860Z200US41230","ZCTA5 41230","12670",
"860Z200US41231","ZCTA5 41231","1050",
"860Z200US41232","ZCTA5 41232","539",
"860Z200US41234","ZCTA5 41234","510",
"860Z200US41238","ZCTA5 41238","1133",
"860Z200US41240","ZCTA5 41240","6279",
"860Z200US41250","ZCTA5 41250","748",
"860Z200US41254","ZCTA5 41254","562",
"860Z200US41255","ZCTA5 41255","1025",
"860Z200US41256","ZCTA5 41256","2084",
"860Z200US41257","ZCTA5 41257","609",
"860Z200US41260","ZCTA5 41260","768",
"860Z200US41262","ZCTA5 41262","1291",
"860Z200US41263","ZCTA5 41263","513",
"860Z200US41264","ZCTA5 41264","536",
"860Z200US41265","ZCTA5 41265","1665",
"860Z200US41267","ZCTA5 41267","1017",
"860Z200US41268","ZCTA5 41268","599",
"860Z200US41271","ZCTA5 41271","277",
"860Z200US41274","ZCTA5 41274","593",
"860Z200US41301","ZCTA5 41301","5756",
"860Z200US41310","ZCTA5 41310","17",
"860Z200US41311","ZCTA5 41311","6759",
"860Z200US41314","ZCTA5 41314","4260",
"860Z200US41317","ZCTA5 41317","437",
"860Z200US41332","ZCTA5 41332","1106",
"860Z200US41339","ZCTA5 41339","10368",
"860Z200US41348","ZCTA5 41348","1352",
"860Z200US41351","ZCTA5 41351","19",
"860Z200US41352","ZCTA5 41352","565",
"860Z200US41360","ZCTA5 41360","336",
"860Z200US41364","ZCTA5 41364","148",
"860Z200US41365","ZCTA5 41365","487",
"860Z200US41366","ZCTA5 41366","73",
"860Z200US41367","ZCTA5 41367","351",
"860Z200US41385","ZCTA5 41385","430",
"860Z200US41386","ZCTA5 41386","32",
"860Z200US41390","ZCTA5 41390","152",
"860Z200US41397","ZCTA5 41397","169",
"860Z200US41408","ZCTA5 41408","315",
"860Z200US41421","ZCTA5 41421","321",
"860Z200US41425","ZCTA5 41425","1202",
"860Z200US41464","ZCTA5 41464","451",
"860Z200US41465","ZCTA5 41465","10732",
"860Z200US41472","ZCTA5 41472","10786",
"860Z200US41501","ZCTA5 41501","22636",
"860Z200US41503","ZCTA5 41503","552",
"860Z200US41512","ZCTA5 41512","789",
"860Z200US41513","ZCTA5 41513","426",
"860Z200US41514","ZCTA5 41514","3380",
"860Z200US41517","ZCTA5 41517","68",
"860Z200US41519","ZCTA5 41519","986",
"860Z200US41522","ZCTA5 41522","4886",
"860Z200US41524","ZCTA5 41524","291",
"860Z200US41526","ZCTA5 41526","24",
"860Z200US41527","ZCTA5 41527","557",
"860Z200US41528","ZCTA5 41528","566",
"860Z200US41531","ZCTA5 41531","942",
"860Z200US41534","ZCTA5 41534","229",
"860Z200US41535","ZCTA5 41535","468",
"860Z200US41537","ZCTA5 41537","4739",
"860Z200US41538","ZCTA5 41538","219",
"860Z200US41539","ZCTA5 41539","1583",
"860Z200US41540","ZCTA5 41540","360",
"860Z200US41543","ZCTA5 41543","521",
"860Z200US41544","ZCTA5 41544","735",
"860Z200US41547","ZCTA5 41547","345",
"860Z200US41548","ZCTA5 41548","714",
"860Z200US41553","ZCTA5 41553","2206",
"860Z200US41554","ZCTA5 41554","820",
"860Z200US41555","ZCTA5 41555","672",
"860Z200US41557","ZCTA5 41557","1717",
"860Z200US41558","ZCTA5 41558","720",
"860Z200US41559","ZCTA5 41559","275",
"860Z200US41560","ZCTA5 41560","375",
"860Z200US41562","ZCTA5 41562","2162",
"860Z200US41563","ZCTA5 41563","381",
"860Z200US41564","ZCTA5 41564","813",
"860Z200US41566","ZCTA5 41566","438",
"860Z200US41567","ZCTA5 41567","278",
"860Z200US41568","ZCTA5 41568","752",
"860Z200US41571","ZCTA5 41571","460",
"860Z200US41572","ZCTA5 41572","3383",
"860Z200US41601","ZCTA5 41601","834",
"860Z200US41602","ZCTA5 41602","838",
"860Z200US41603","ZCTA5 41603","1491",
"860Z200US41604","ZCTA5 41604","554",
"860Z200US41605","ZCTA5 41605","685",
"860Z200US41606","ZCTA5 41606","473",
"860Z200US41607","ZCTA5 41607","269",
"860Z200US41612","ZCTA5 41612","137",
"860Z200US41615","ZCTA5 41615","753",
"860Z200US41616","ZCTA5 41616","565",
"860Z200US41619","ZCTA5 41619","470",
"860Z200US41621","ZCTA5 41621","298",
"860Z200US41622","ZCTA5 41622","256",
"860Z200US41630","ZCTA5 41630","1015",
"860Z200US41631","ZCTA5 41631","891",
"860Z200US41632","ZCTA5 41632","400",
"860Z200US41635","ZCTA5 41635","2863",
"860Z200US41636","ZCTA5 41636","757",
"860Z200US41640","ZCTA5 41640","1183",
"860Z200US41642","ZCTA5 41642","646",
"860Z200US41643","ZCTA5 41643","92",
"860Z200US41645","ZCTA5 41645","1162",
"860Z200US41647","ZCTA5 41647","1133",
"860Z200US41649","ZCTA5 41649","2259",
"860Z200US41650","ZCTA5 41650","620",
"860Z200US41651","ZCTA5 41651","336",
"860Z200US41653","ZCTA5 41653","10937",
"860Z200US41655","ZCTA5 41655","860",
"860Z200US41659","ZCTA5 41659","598",
"860Z200US41660","ZCTA5 41660","722",
"860Z200US41663","ZCTA5 41663","277",
"860Z200US41666","ZCTA5 41666","877",
"860Z200US41667","ZCTA5 41667","377",
"860Z200US41669","ZCTA5 41669","616",
"860Z200US41701","ZCTA5 41701","16761",
"860Z200US41712","ZCTA5 41712","223",
"860Z200US41713","ZCTA5 41713","36",
"860Z200US41714","ZCTA5 41714","375",
"860Z200US41719","ZCTA5 41719","1173",
"860Z200US41721","ZCTA5 41721","668",
"860Z200US41722","ZCTA5 41722","1380",
"860Z200US41723","ZCTA5 41723","1314",
"860Z200US41725","ZCTA5 41725","297",
"860Z200US41727","ZCTA5 41727","983",
"860Z200US41729","ZCTA5 41729","208",
"860Z200US41731","ZCTA5 41731","1070",
"860Z200US41735","ZCTA5 41735","247",
"860Z200US41739","ZCTA5 41739","167",
"860Z200US41740","ZCTA5 41740","892",
"860Z200US41745","ZCTA5 41745","302",
"860Z200US41746","ZCTA5 41746","609",
"860Z200US41749","ZCTA5 41749","3176",
"860Z200US41751","ZCTA5 41751","306",
"860Z200US41754","ZCTA5 41754","462",
"860Z200US41759","ZCTA5 41759","573",
"860Z200US41760","ZCTA5 41760","242",
"860Z200US41762","ZCTA5 41762","146",
"860Z200US41763","ZCTA5 41763","540",
"860Z200US41764","ZCTA5 41764","586",
"860Z200US41766","ZCTA5 41766","282",
"860Z200US41772","ZCTA5 41772","243",
"860Z200US41773","ZCTA5 41773","1299",
"860Z200US41774","ZCTA5 41774","2778",
"860Z200US41775","ZCTA5 41775","121",
"860Z200US41776","ZCTA5 41776","1378",
"860Z200US41777","ZCTA5 41777","881",
"860Z200US41778","ZCTA5 41778","171",
"860Z200US41804","ZCTA5 41804","749",
"860Z200US41810","ZCTA5 41810","359",
"860Z200US41812","ZCTA5 41812","257",
"860Z200US41815","ZCTA5 41815","717",
"860Z200US41817","ZCTA5 41817","626",
"860Z200US41819","ZCTA5 41819","320",
"860Z200US41821","ZCTA5 41821","486",
"860Z200US41822","ZCTA5 41822","1679",
"860Z200US41824","ZCTA5 41824","583",
"860Z200US41825","ZCTA5 41825","460",
"860Z200US41826","ZCTA5 41826","848",
"860Z200US41828","ZCTA5 41828","637",
"860Z200US41831","ZCTA5 41831","1087",
"860Z200US41832","ZCTA5 41832","491",
"860Z200US41833","ZCTA5 41833","374",
"860Z200US41834","ZCTA5 41834","413",
"860Z200US41835","ZCTA5 41835","756",
"860Z200US41836","ZCTA5 41836","836",
"860Z200US41837","ZCTA5 41837","803",
"860Z200US41838","ZCTA5 41838","546",
"860Z200US41839","ZCTA5 41839","658",
"860Z200US41840","ZCTA5 41840","1043",
"860Z200US41843","ZCTA5 41843","641",
"860Z200US41844","ZCTA5 41844","1183",
"860Z200US41845","ZCTA5 41845","338",
"860Z200US41847","ZCTA5 41847","478",
"860Z200US41848","ZCTA5 41848","56",
"860Z200US41849","ZCTA5 41849","189",
"860Z200US41855","ZCTA5 41855","615",
"860Z200US41858","ZCTA5 41858","7150",
"860Z200US41859","ZCTA5 41859","276",
"860Z200US41861","ZCTA5 41861","213",
"860Z200US41862","ZCTA5 41862","786",
"860Z200US42001","ZCTA5 42001","31579",
"860Z200US42003","ZCTA5 42003","28592",
"860Z200US42020","ZCTA5 42020","2256",
"860Z200US42021","ZCTA5 42021","1328",
"860Z200US42022","ZCTA5 42022","97",
"860Z200US42023","ZCTA5 42023","2397",
"860Z200US42024","ZCTA5 42024","1453",
"860Z200US42025","ZCTA5 42025","19604",
"860Z200US42027","ZCTA5 42027","2202",
"860Z200US42028","ZCTA5 42028","559",
"860Z200US42029","ZCTA5 42029","6105",
"860Z200US42031","ZCTA5 42031","3057",
"860Z200US42032","ZCTA5 42032","191",
"860Z200US42035","ZCTA5 42035","956",
"860Z200US42036","ZCTA5 42036","1257",
"860Z200US42037","ZCTA5 42037","46",
"860Z200US42038","ZCTA5 42038","5691",
"860Z200US42039","ZCTA5 42039","1695",
"860Z200US42040","ZCTA5 42040","1028",
"860Z200US42041","ZCTA5 42041","4267",
"860Z200US42044","ZCTA5 42044","3394",
"860Z200US42045","ZCTA5 42045","2150",
"860Z200US42047","ZCTA5 42047","178",
"860Z200US42048","ZCTA5 42048","2177",
"860Z200US42049","ZCTA5 42049","1491",
"860Z200US42050","ZCTA5 42050","3229",
"860Z200US42051","ZCTA5 42051","2894",
"860Z200US42053","ZCTA5 42053","4837",
"860Z200US42054","ZCTA5 42054","1027",
"860Z200US42055","ZCTA5 42055","2657",
"860Z200US42056","ZCTA5 42056","1704",
"860Z200US42058","ZCTA5 42058","2230",
"860Z200US42060","ZCTA5 42060","88",
"860Z200US42061","ZCTA5 42061","49",
"860Z200US42064","ZCTA5 42064","8116",
"860Z200US42066","ZCTA5 42066","23081",
"860Z200US42069","ZCTA5 42069","942",
"860Z200US42071","ZCTA5 42071","29703",
"860Z200US42076","ZCTA5 42076","1100",
"860Z200US42078","ZCTA5 42078","1760",
"860Z200US42079","ZCTA5 42079","1378",
"860Z200US42081","ZCTA5 42081","1973",
"860Z200US42082","ZCTA5 42082","1852",
"860Z200US42083","ZCTA5 42083","320",
"860Z200US42085","ZCTA5 42085","826",
"860Z200US42086","ZCTA5 42086","4045",
"860Z200US42087","ZCTA5 42087","2241",
"860Z200US42088","ZCTA5 42088","2745",
"860Z200US42101","ZCTA5 42101","64444",
"860Z200US42103","ZCTA5 42103","22106",
"860Z200US42104","ZCTA5 42104","37309",
"860Z200US42120","ZCTA5 42120","2523",
"860Z200US42122","ZCTA5 42122","5092",
"860Z200US42123","ZCTA5 42123","814",
"860Z200US42124","ZCTA5 42124","136",
"860Z200US42127","ZCTA5 42127","6394",
"860Z200US42129","ZCTA5 42129","7063",
"860Z200US42130","ZCTA5 42130","147",
"860Z200US42131","ZCTA5 42131","144",
"860Z200US42133","ZCTA5 42133","1536",
"860Z200US42134","ZCTA5 42134","18881",
"860Z200US42140","ZCTA5 42140","1280",
"860Z200US42141","ZCTA5 42141","32207",
"860Z200US42151","ZCTA5 42151","575",
"860Z200US42153","ZCTA5 42153","63",
"860Z200US42154","ZCTA5 42154","654",
"860Z200US42156","ZCTA5 42156","380",
"860Z200US42157","ZCTA5 42157","495",
"860Z200US42159","ZCTA5 42159","1236",
"860Z200US42160","ZCTA5 42160","2101",
"860Z200US42163","ZCTA5 42163","39",
"860Z200US42164","ZCTA5 42164","17133",
"860Z200US42166","ZCTA5 42166","2337",
"860Z200US42167","ZCTA5 42167","8057",
"860Z200US42170","ZCTA5 42170","1626",
"860Z200US42171","ZCTA5 42171","7552",
"860Z200US42202","ZCTA5 42202","2273",
"860Z200US42204","ZCTA5 42204","704",
"860Z200US42206","ZCTA5 42206","6000",
"860Z200US42207","ZCTA5 42207","1137",
"860Z200US42210","ZCTA5 42210","4213",
"860Z200US42211","ZCTA5 42211","13224",
"860Z200US42214","ZCTA5 42214","769",
"860Z200US42215","ZCTA5 42215","1404",
"860Z200US42217","ZCTA5 42217","3768",
"860Z200US42220","ZCTA5 42220","6697",
"860Z200US42223","ZCTA5 42223","20135",
"860Z200US42232","ZCTA5 42232","726",
"860Z200US42234","ZCTA5 42234","2312",
"860Z200US42236","ZCTA5 42236","963",
"860Z200US42240","ZCTA5 42240","41791",
"860Z200US42252","ZCTA5 42252","74",
"860Z200US42254","ZCTA5 42254","298",
"860Z200US42256","ZCTA5 42256","4938",
"860Z200US42259","ZCTA5 42259","1046",
"860Z200US42261","ZCTA5 42261","10146",
"860Z200US42262","ZCTA5 42262","8814",
"860Z200US42265","ZCTA5 42265","830",
"860Z200US42266","ZCTA5 42266","2596",
"860Z200US42273","ZCTA5 42273","406",
"860Z200US42274","ZCTA5 42274","2335",
"860Z200US42275","ZCTA5 42275","965",
"860Z200US42276","ZCTA5 42276","14897",
"860Z200US42280","ZCTA5 42280","541",
"860Z200US42285","ZCTA5 42285","373",
"860Z200US42286","ZCTA5 42286","1414",
"860Z200US42301","ZCTA5 42301","44883",
"860Z200US42303","ZCTA5 42303","41877",
"860Z200US42320","ZCTA5 42320","8442",
"860Z200US42321","ZCTA5 42321","578",
"860Z200US42322","ZCTA5 42322","83",
"860Z200US42323","ZCTA5 42323","866",
"860Z200US42324","ZCTA5 42324","1122",
"860Z200US42325","ZCTA5 42325","1784",
"860Z200US42326","ZCTA5 42326","424",
"860Z200US42327","ZCTA5 42327","3929",
"860Z200US42328","ZCTA5 42328","1245",
"860Z200US42330","ZCTA5 42330","9501",
"860Z200US42332","ZCTA5 42332","148",
"860Z200US42333","ZCTA5 42333","1082",
"860Z200US42337","ZCTA5 42337","1775",
"860Z200US42338","ZCTA5 42338","88",
"860Z200US42339","ZCTA5 42339","905",
"860Z200US42343","ZCTA5 42343","1792",
"860Z200US42344","ZCTA5 42344","836",
"860Z200US42345","ZCTA5 42345","11307",
"860Z200US42347","ZCTA5 42347","6126",
"860Z200US42348","ZCTA5 42348","4823",
"860Z200US42349","ZCTA5 42349","1353",
"860Z200US42350","ZCTA5 42350","1334",
"860Z200US42351","ZCTA5 42351","4294",
"860Z200US42352","ZCTA5 42352","1989",
"860Z200US42354","ZCTA5 42354","327",
"860Z200US42355","ZCTA5 42355","1822",
"860Z200US42356","ZCTA5 42356","68",
"860Z200US42361","ZCTA5 42361","583",
"860Z200US42366","ZCTA5 42366","6210",
"860Z200US42367","ZCTA5 42367","877",
"860Z200US42368","ZCTA5 42368","1337",
"860Z200US42369","ZCTA5 42369","311",
"860Z200US42370","ZCTA5 42370","52",
"860Z200US42371","ZCTA5 42371","539",
"860Z200US42372","ZCTA5 42372","1735",
"860Z200US42374","ZCTA5 42374","105",
"860Z200US42376","ZCTA5 42376","6678",
"860Z200US42378","ZCTA5 42378","3277",
"860Z200US42404","ZCTA5 42404","2277",
"860Z200US42406","ZCTA5 42406","2756",
"860Z200US42408","ZCTA5 42408","6226",
"860Z200US42409","ZCTA5 42409","2436",
"860Z200US42410","ZCTA5 42410","1310",
"860Z200US42411","ZCTA5 42411","1521",
"860Z200US42413","ZCTA5 42413","2929",
"860Z200US42420","ZCTA5 42420","37664",
"860Z200US42431","ZCTA5 42431","26566",
"860Z200US42436","ZCTA5 42436","1298",
"860Z200US42437","ZCTA5 42437","7422",
"860Z200US42440","ZCTA5 42440","729",
"860Z200US42441","ZCTA5 42441","1455",
"860Z200US42442","ZCTA5 42442","3103",
"860Z200US42444","ZCTA5 42444","35",
"860Z200US42445","ZCTA5 42445","11009",
"860Z200US42450","ZCTA5 42450","3909",
"860Z200US42451","ZCTA5 42451","691",
"860Z200US42452","ZCTA5 42452","2354",
"860Z200US42453","ZCTA5 42453","488",
"860Z200US42455","ZCTA5 42455","3306",
"860Z200US42456","ZCTA5 42456","1691",
"860Z200US42458","ZCTA5 42458","872",
"860Z200US42459","ZCTA5 42459","4109",
"860Z200US42461","ZCTA5 42461","1454",
"860Z200US42462","ZCTA5 42462","1362",
"860Z200US42463","ZCTA5 42463","109",
"860Z200US42464","ZCTA5 42464","1809",
"860Z200US42501","ZCTA5 42501","18047",
"860Z200US42503","ZCTA5 42503","24670",
"860Z200US42516","ZCTA5 42516","412",
"860Z200US42518","ZCTA5 42518","2989",
"860Z200US42519","ZCTA5 42519","2961",
"860Z200US42528","ZCTA5 42528","1578",
"860Z200US42533","ZCTA5 42533","848",
"860Z200US42539","ZCTA5 42539","10134",
"860Z200US42541","ZCTA5 42541","483",
"860Z200US42544","ZCTA5 42544","5787",
"860Z200US42553","ZCTA5 42553","5499",
"860Z200US42565","ZCTA5 42565","789",
"860Z200US42566","ZCTA5 42566","605",
"860Z200US42567","ZCTA5 42567","5671",
"860Z200US42602","ZCTA5 42602","9084",
"860Z200US42603","ZCTA5 42603","727",
"860Z200US42629","ZCTA5 42629","4994",
"860Z200US42631","ZCTA5 42631","138",
"860Z200US42633","ZCTA5 42633","18296",
"860Z200US42634","ZCTA5 42634","1357",
"860Z200US42635","ZCTA5 42635","4892",
"860Z200US42638","ZCTA5 42638","128",
"860Z200US42642","ZCTA5 42642","12939",
"860Z200US42647","ZCTA5 42647","3726",
"860Z200US42649","ZCTA5 42649","2179",
"860Z200US42653","ZCTA5 42653","4201",
"860Z200US42701","ZCTA5 42701","52731",
"860Z200US42712","ZCTA5 42712","1872",
"860Z200US42713","ZCTA5 42713","1876",
"860Z200US42715","ZCTA5 42715","389",
"860Z200US42716","ZCTA5 42716","1601",
"860Z200US42717","ZCTA5 42717","5850",
"860Z200US42718","ZCTA5 42718","26099",
"860Z200US42721","ZCTA5 42721","3660",
"860Z200US42722","ZCTA5 42722","816",
"860Z200US42724","ZCTA5 42724","5107",
"860Z200US42726","ZCTA5 42726","5190",
"860Z200US42728","ZCTA5 42728","16451",
"860Z200US42729","ZCTA5 42729","1574",
"860Z200US42732","ZCTA5 42732","1913",
"860Z200US42733","ZCTA5 42733","1530",
"860Z200US42740","ZCTA5 42740","1878",
"860Z200US42741","ZCTA5 42741","315",
"860Z200US42742","ZCTA5 42742","52",
"860Z200US42743","ZCTA5 42743","8900",
"860Z200US42746","ZCTA5 42746","1965",
"860Z200US42748","ZCTA5 42748","8991",
"860Z200US42749","ZCTA5 42749","5219",
"860Z200US42753","ZCTA5 42753","633",
"860Z200US42754","ZCTA5 42754","15566",
"860Z200US42757","ZCTA5 42757","2948",
"860Z200US42758","ZCTA5 42758","129",
"860Z200US42759","ZCTA5 42759","41",
"860Z200US42762","ZCTA5 42762","450",
"860Z200US42764","ZCTA5 42764","724",
"860Z200US42765","ZCTA5 42765","6342",
"860Z200US42776","ZCTA5 42776","2747",
"860Z200US42782","ZCTA5 42782","821",
"860Z200US42784","ZCTA5 42784","2799",
"860Z200US42788","ZCTA5 42788","301",
"860Z200US43001","ZCTA5 43001","2705",
"860Z200US43002","ZCTA5 43002","2026",
"860Z200US43003","ZCTA5 43003","2776",
"860Z200US43004","ZCTA5 43004","29982",
"860Z200US43005","ZCTA5 43005","282",
"860Z200US43006","ZCTA5 43006","715",
"860Z200US43007","ZCTA5 43007","88",
"860Z200US43008","ZCTA5 43008","2378",
"860Z200US43009","ZCTA5 43009","2083",
"860Z200US43010","ZCTA5 43010","245",
"860Z200US43011","ZCTA5 43011","7559",
"860Z200US43013","ZCTA5 43013","1220",
"860Z200US43014","ZCTA5 43014","3850",
"860Z200US43015","ZCTA5 43015","57563",
"860Z200US43016","ZCTA5 43016","44517",
"860Z200US43017","ZCTA5 43017","43619",
"860Z200US43018","ZCTA5 43018","373",
"860Z200US43019","ZCTA5 43019","9419",
"860Z200US43021","ZCTA5 43021","14622",
"860Z200US43022","ZCTA5 43022","4120",
"860Z200US43023","ZCTA5 43023","14462",
"860Z200US43025","ZCTA5 43025","5541",
"860Z200US43026","ZCTA5 43026","64607",
"860Z200US43027","ZCTA5 43027","58",
"860Z200US43028","ZCTA5 43028","7781",
"860Z200US43029","ZCTA5 43029","629",
"860Z200US43030","ZCTA5 43030","344",
"860Z200US43031","ZCTA5 43031","13189",
"860Z200US43032","ZCTA5 43032","39",
"860Z200US43033","ZCTA5 43033","352",
"860Z200US43035","ZCTA5 43035","33032",
"860Z200US43036","ZCTA5 43036","267",
"860Z200US43037","ZCTA5 43037","323",
"860Z200US43040","ZCTA5 43040","35853",
"860Z200US43044","ZCTA5 43044","5352",
"860Z200US43045","ZCTA5 43045","1928",
"860Z200US43046","ZCTA5 43046","3195",
"860Z200US43047","ZCTA5 43047","31",
"860Z200US43050","ZCTA5 43050","29594",
"860Z200US43054","ZCTA5 43054","27781",
"860Z200US43055","ZCTA5 43055","62590",
"860Z200US43056","ZCTA5 43056","17479",
"860Z200US43060","ZCTA5 43060","2667",
"860Z200US43061","ZCTA5 43061","4593",
"860Z200US43062","ZCTA5 43062","32125",
"860Z200US43064","ZCTA5 43064","17301",
"860Z200US43065","ZCTA5 43065","44829",
"860Z200US43066","ZCTA5 43066","1264",
"860Z200US43067","ZCTA5 43067","1410",
"860Z200US43068","ZCTA5 43068","59585",
"860Z200US43070","ZCTA5 43070","158",
"860Z200US43071","ZCTA5 43071","2442",
"860Z200US43072","ZCTA5 43072","5504",
"860Z200US43074","ZCTA5 43074","15288",
"860Z200US43076","ZCTA5 43076","9145",
"860Z200US43077","ZCTA5 43077","241",
"860Z200US43078","ZCTA5 43078","20067",
"860Z200US43080","ZCTA5 43080","5321",
"860Z200US43081","ZCTA5 43081","64338",
"860Z200US43082","ZCTA5 43082","32459",
"860Z200US43084","ZCTA5 43084","844",
"860Z200US43085","ZCTA5 43085","25566",
"860Z200US43101","ZCTA5 43101","322",
"860Z200US43102","ZCTA5 43102","4610",
"860Z200US43103","ZCTA5 43103","12282",
"860Z200US43105","ZCTA5 43105","8458",
"860Z200US43106","ZCTA5 43106","1590",
"860Z200US43107","ZCTA5 43107","3232",
"860Z200US43109","ZCTA5 43109","94",
"860Z200US43110","ZCTA5 43110","40953",
"860Z200US43111","ZCTA5 43111","178",
"860Z200US43112","ZCTA5 43112","5052",
"860Z200US43113","ZCTA5 43113","24165",
"860Z200US43115","ZCTA5 43115","1260",
"860Z200US43116","ZCTA5 43116","2732",
"860Z200US43117","ZCTA5 43117","31",
"860Z200US43119","ZCTA5 43119","30072",
"860Z200US43123","ZCTA5 43123","66188",
"860Z200US43125","ZCTA5 43125","14295",
"860Z200US43126","ZCTA5 43126","322",
"860Z200US43127","ZCTA5 43127","284",
"860Z200US43128","ZCTA5 43128","2267",
"860Z200US43130","ZCTA5 43130","62010",
"860Z200US43135","ZCTA5 43135","4267",
"860Z200US43136","ZCTA5 43136","1977",
"860Z200US43137","ZCTA5 43137","2684",
"860Z200US43138","ZCTA5 43138","18445",
"860Z200US43140","ZCTA5 43140","24030",
"860Z200US43142","ZCTA5 43142","94",
"860Z200US43143","ZCTA5 43143","5935",
"860Z200US43144","ZCTA5 43144","373",
"860Z200US43145","ZCTA5 43145","1920",
"860Z200US43146","ZCTA5 43146","12627",
"860Z200US43147","ZCTA5 43147","45281",
"860Z200US43148","ZCTA5 43148","2431",
"860Z200US43149","ZCTA5 43149","2335",
"860Z200US43150","ZCTA5 43150","2302",
"860Z200US43151","ZCTA5 43151","269",
"860Z200US43152","ZCTA5 43152","969",
"860Z200US43153","ZCTA5 43153","861",
"860Z200US43154","ZCTA5 43154","3014",
"860Z200US43155","ZCTA5 43155","2531",
"860Z200US43156","ZCTA5 43156","203",
"860Z200US43157","ZCTA5 43157","599",
"860Z200US43158","ZCTA5 43158","182",
"860Z200US43160","ZCTA5 43160","22117",
"860Z200US43162","ZCTA5 43162","6945",
"860Z200US43164","ZCTA5 43164","2216",
"860Z200US43201","ZCTA5 43201","37528",
"860Z200US43202","ZCTA5 43202","20427",
"860Z200US43203","ZCTA5 43203","8726",
"860Z200US43204","ZCTA5 43204","42315",
"860Z200US43205","ZCTA5 43205","12044",
"860Z200US43206","ZCTA5 43206","21594",
"860Z200US43207","ZCTA5 43207","46853",
"860Z200US43209","ZCTA5 43209","27727",
"860Z200US43210","ZCTA5 43210","14126",
"860Z200US43211","ZCTA5 43211","23160",
"860Z200US43212","ZCTA5 43212","24171",
"860Z200US43213","ZCTA5 43213","35105",
"860Z200US43214","ZCTA5 43214","26805",
"860Z200US43215","ZCTA5 43215","20761",
"860Z200US43217","ZCTA5 43217","2408",
"860Z200US43218","ZCTA5 43218","0",
"860Z200US43219","ZCTA5 43219","30457",
"860Z200US43220","ZCTA5 43220","27736",
"860Z200US43221","ZCTA5 43221","33844",
"860Z200US43222","ZCTA5 43222","4124",
"860Z200US43223","ZCTA5 43223","27951",
"860Z200US43224","ZCTA5 43224","43544",
"860Z200US43227","ZCTA5 43227","25041",
"860Z200US43228","ZCTA5 43228","58465",
"860Z200US43229","ZCTA5 43229","54310",
"860Z200US43230","ZCTA5 43230","58372",
"860Z200US43231","ZCTA5 43231","22126",
"860Z200US43232","ZCTA5 43232","44823",
"860Z200US43235","ZCTA5 43235","45561",
"860Z200US43240","ZCTA5 43240","7661",
"860Z200US43302","ZCTA5 43302","54094",
"860Z200US43310","ZCTA5 43310","3185",
"860Z200US43311","ZCTA5 43311","20029",
"860Z200US43314","ZCTA5 43314","3096",
"860Z200US43315","ZCTA5 43315","7090",
"860Z200US43316","ZCTA5 43316","5931",
"860Z200US43317","ZCTA5 43317","184",
"860Z200US43318","ZCTA5 43318","3609",
"860Z200US43319","ZCTA5 43319","1062",
"860Z200US43320","ZCTA5 43320","1440",
"860Z200US43321","ZCTA5 43321","250",
